"feed_id","first_name","last_name","team","pos","pos1","pos2","games","total","average","price","full_name","player_name","number","career_games","dob","age","priced_avg","def","mid","ruc","fwd","scr","pos_scr","scr_pos","weight","scr_wgt","supercoach","adj_sc","injured"
1004912,"Tom","De Koning","CAR","RUC","RUC",,13,778,59.85,325800,"Tom De Koning","T.De Koning",12,22,1999-07-16,23,59.5,FALSE,FALSE,TRUE,FALSE,-2.747,-3.422,"RUC",0.087,-2.805725,46,43,""
992054,"Roarke","Smith","WBD","MID","MID",,9,541,60.11,327200,"Roarke Smith","R.Smith",37,36,1996-09-11,26,59.8,FALSE,TRUE,FALSE,FALSE,-2.722,-2.941,"MID",0.391,-2.807629,70,72,""
994539,"Sam","Petrevski-Seton","WCE","DEF","DEF",,13,822,63.23,344200,"Sam Petrevski-Seton","S.Petrevski-Seton",10,93,1998-02-19,24,62.9,TRUE,FALSE,FALSE,FALSE,-2.461,-3.814,"DEF",0.261,-2.814133,42,57,""
999824,"Quinton","Narkle","GEE","MID","MID",,13,781,60.08,327000,"Quinton Narkle","Q.Narkle",19,29,1997-12-03,25,59.7,FALSE,TRUE,FALSE,FALSE,-2.731,-2.949,"MID",0.391,-2.816238,65,96,""
1005717,"Nick","Coffield","STK","DEF","DEF",,16,1011,63.19,343900,"Nick Coffield","N.Coffield",1,52,1999-10-23,23,62.8,TRUE,FALSE,FALSE,FALSE,-2.47,-3.827,"DEF",0.261,-2.824177,,,
290314,"Lachlan","Keeffe","GWS","DEF","DEF",,8,505,63.13,343600,"Lachlan Keeffe","L.Keeffe",25,79,1990-04-14,32,62.8,TRUE,FALSE,FALSE,FALSE,-2.47,-3.827,"DEF",0.261,-2.824177,44,44,""
1011589,"Caleb","Poulter","COL","MID","MID",,11,659,59.91,326100,"Caleb Poulter","C.Poulter",27,11,2002-10-12,20,59.6,FALSE,TRUE,FALSE,FALSE,-2.739,-2.957,"MID",0.391,-2.824238,,,
1001017,"Nick","Larkey","NTH","FWD","FWD",,22,1323,60.14,327300,"Nick Larkey","N.Larkey",20,51,1998-06-06,24,59.8,FALSE,FALSE,FALSE,TRUE,-2.722,-3.182,"FWD",0.261,-2.84206,80,69,""
996580,"Ethan","Hughes","FRE","DEF","DEF",,8,502,62.75,341600,"Ethan Hughes","E.Hughes",15,75,1994-12-07,28,62.4,TRUE,FALSE,FALSE,FALSE,-2.503,-3.881,"DEF",0.261,-2.862658,0,,""
1002300,"Jarrod","Brander","GWS","MID","MID",,11,652,59.27,322600,"Jarrod Brander","J.Brander",10,22,1999-02-11,23,58.9,FALSE,TRUE,FALSE,FALSE,-2.798,-3.011,"MID",0.391,-2.881283,16,28,""
1000860,"Lachie","Schultz","FRE","FWD","FWD",,20,1195,59.75,325200,"Lachie Schultz","L.Schultz",5,44,1997-11-30,25,59.4,FALSE,FALSE,FALSE,TRUE,-2.756,-3.238,"FWD",0.261,-2.881802,47,48,""
291849,"Brody","Mihocek","COL","FWD","FWD",,21,1252,59.62,324500,"Brody Mihocek","B.Mihocek",41,79,1993-02-04,29,59.3,FALSE,FALSE,FALSE,TRUE,-2.764,-3.252,"FWD",0.261,-2.891368,,,
1002347,"Jack","Payne","BRL","DEF","DEF",,9,560,62.22,338700,"Jack Payne","J.Payne",40,14,1999-10-15,23,61.9,TRUE,FALSE,FALSE,FALSE,-2.545,-3.947,"DEF",0.261,-2.910922,12,49,""
280988,"Travis","Colyer","FRE","FWD","FWD",,22,1308,59.45,323600,"Travis Colyer","T.Colyer",33,128,1991-08-24,31,59.1,FALSE,FALSE,FALSE,TRUE,-2.781,-3.28,"FWD",0.261,-2.911239,89,86,""
294570,"Dean","Kent","STK","FWD","FWD",,7,415,59.29,322700,"Dean Kent","D.Kent",25,98,1994-02-24,28,59,FALSE,FALSE,FALSE,TRUE,-2.79,-3.294,"FWD",0.261,-2.921544,,,
1009708,"Jack","Buckley","GWS","DEF","DEF",,15,931,62.07,337800,"Jack Buckley","J.Buckley",44,16,1997-12-17,25,61.7,TRUE,FALSE,FALSE,FALSE,-2.562,-3.974,"DEF",0.261,-2.930532,,,
1002282,"Charlie","Spargo","MEL","FWD","FWD",,22,1300,59.09,321600,"Charlie Spargo","C.Spargo",9,60,1999-11-25,23,58.8,FALSE,FALSE,FALSE,TRUE,-2.806,-3.322,"FWD",0.261,-2.940676,28,30,""
996464,"Darcy","MacPherson","GCS","FWD","FWD",,11,650,59.09,321600,"Darcy MacPherson","D.MacPherson",44,62,1997-10-29,25,58.8,FALSE,FALSE,FALSE,TRUE,-2.806,-3.322,"FWD",0.261,-2.940676,66,61,""
297406,"Tom","Cutler","ESS","DEF","DEF",,10,619,61.9,336900,"Tom Cutler","T.Cutler",12,85,1995-02-20,27,61.5,TRUE,FALSE,FALSE,FALSE,-2.579,-4.001,"DEF",0.261,-2.950142,48,42,""
291526,"Luke","Dahlhaus","GEE","FWD","FWD",,20,1179,58.95,320900,"Luke Dahlhaus","L.Dahlhaus",40,217,1992-08-21,30,58.6,FALSE,FALSE,FALSE,TRUE,-2.823,-3.35,"FWD",0.261,-2.960547,37,67,""
996232,"Matt","Guelfi","ESS","MID","MID",,17,985,57.94,315400,"Matt Guelfi","M.Guelfi",35,61,1997-08-14,25,57.6,FALSE,TRUE,FALSE,FALSE,-2.907,-3.113,"MID",0.391,-2.987546,38,38,""
1008083,"Connor","Idun","GWS","DEF","DEF",,21,1290,61.43,334400,"Connor Idun","C.Idun",39,26,2000-07-29,22,61.1,TRUE,FALSE,FALSE,FALSE,-2.613,-4.054,"DEF",0.261,-2.989101,73,88,""
1008436,"Kieren","Briggs","GWS","RUC","RUC",,5,358,71.6,311800,"Kieren Briggs","K.Briggs",32,5,1999-10-06,23,57,FALSE,FALSE,TRUE,FALSE,-2.958,-3.639,"RUC",0.087,-3.017247,,,
1010174,"Mitch","Georgiades","PTA","FWD","FWD",,21,1223,58.24,317000,"Mitch Georgiades","M.Georgiades",19,28,2001-09-28,21,57.9,FALSE,FALSE,FALSE,TRUE,-2.882,-3.448,"FWD",0.261,-3.029726,93,99,""
1003203,"Hayden","McLean","SYD","FWD","FWD",,10,582,58.2,316800,"Hayden McLean","H.McLean",2,21,1999-01-20,23,57.9,FALSE,FALSE,FALSE,TRUE,-2.882,-3.448,"FWD",0.261,-3.029726,63,64,""
996442,"Ryan","Clarke","SYD","DEF MID","DEF","MID",2,24,12,330500,"Ryan Clarke","R.Clarke",4,66,1997-06-17,25,60.4,TRUE,FALSE,FALSE,FALSE,-2.672,-4.147,"DEF",0.261,-3.056975,,,
1002251,"Brent","Daniels","GWS","FWD","FWD",,13,753,57.92,315300,"Brent Daniels","B.Daniels",16,64,1999-03-09,23,57.6,FALSE,FALSE,FALSE,TRUE,-2.907,-3.49,"FWD",0.261,-3.059163,,,
1006232,"Sam","Wicks","SYD","FWD","FWD",,21,1214,57.81,314700,"Sam Wicks","S.Wicks",45,29,1999-09-14,23,57.5,FALSE,FALSE,FALSE,TRUE,-2.916,-3.504,"FWD",0.261,-3.069468,82,74,""
298211,"Darcy","Fort","BRL","RUC","RUC",,0,0,0,307900,"Darcy Fort","D.Fort",28,8,1993-08-06,29,56.2,FALSE,FALSE,TRUE,FALSE,-3.025,-3.708,"RUC",0.087,-3.084421,63,58,""
1008297,"Riley","Collier-Dawkins","RIC","MID","MID",,9,511,56.78,309000,"Riley Collier-Dawkins","R.Collier-Dawkins",26,9,2000-02-03,22,56.4,FALSE,TRUE,FALSE,FALSE,-3.008,-3.207,"MID",0.391,-3.085809,,,
1015827,"Nikolas","Cox","ESS","MID","MID",,20,1135,56.75,308900,"Nikolas Cox","N.Cox",13,20,2002-01-15,20,56.4,FALSE,TRUE,FALSE,FALSE,-3.008,-3.207,"MID",0.391,-3.085809,49,49,""
996554,"Jake","Waterman","WCE","FWD","FWD",,14,807,57.64,313800,"Jake Waterman","J.Waterman",2,55,1998-05-06,24,57.3,FALSE,FALSE,FALSE,TRUE,-2.933,-3.532,"FWD",0.261,-3.089339,,,
1000068,"Chris","Burgess","GCS","RUC FWD","RUC","FWD",19,1095,57.63,313700,"Chris Burgess","C.Burgess",29,33,1995-11-26,27,57.3,FALSE,FALSE,TRUE,TRUE,-2.933,-3.532,"FWD",0.261,-3.089339,,,
999316,"James","Rowe","ADE","FWD","FWD",,18,1036,57.56,313300,"James Rowe","J.Rowe",31,18,1999-09-17,23,57.2,FALSE,FALSE,FALSE,TRUE,-2.941,-3.546,"FWD",0.261,-3.098905,,,
290246,"Tom","Campbell","STK","RUC FWD","RUC","FWD",9,517,57.44,312700,"Tom Campbell","T.Campbell",42,54,1991-11-02,31,57.1,FALSE,FALSE,TRUE,TRUE,-2.95,-3.56,"FWD",0.261,-3.10921,,,
1005547,"Josh","Corbett","GCS","FWD","FWD",,15,860,57.33,312100,"Josh Corbett","J.Corbett",19,30,1996-04-23,26,57,FALSE,FALSE,FALSE,TRUE,-2.958,-3.574,"FWD",0.261,-3.118776,,,
296291,"Jake","Kolodjashnij","GEE","DEF","DEF",,19,1138,59.89,326000,"Jake Kolodjashnij","J.Kolodjashnij",8,134,1995-08-09,27,59.6,TRUE,FALSE,FALSE,FALSE,-2.739,-4.254,"DEF",0.261,-3.134415,76,67,""
993953,"Eric","Hipwood","BRL","FWD","FWD",,16,912,57,310300,"Eric Hipwood","E.Hipwood",30,112,1997-09-13,25,56.7,FALSE,FALSE,FALSE,TRUE,-2.983,-3.616,"FWD",0.261,-3.148213,,,
1007124,"Conor","Nash","HAW","FWD MID","FWD","MID",7,399,57,310300,"Conor Nash","C.Nash",11,28,1998-07-28,24,56.7,FALSE,FALSE,FALSE,TRUE,-2.983,-3.616,"FWD",0.261,-3.148213,92,93,""
1002220,"Esava","Ratugolea","GEE","RUC FWD","RUC","FWD",13,724,55.69,303100,"Esava Ratugolea","E.Ratugolea",17,55,1998-07-24,24,55.4,FALSE,FALSE,TRUE,TRUE,-3.093,-3.777,"RUC",0.087,-3.152508,23,25,""
1002401,"Brandon","Starcevich","BRL","DEF","DEF",,22,1315,59.77,325400,"Brandon Starcevich","B.Starcevich",37,50,1999-07-24,23,59.4,TRUE,FALSE,FALSE,FALSE,-2.756,-4.281,"DEF",0.261,-3.154025,84,78,""
291848,"Robbie","Fox","SYD","DEF","DEF",,14,837,59.79,325400,"Robbie Fox","R.Fox",42,53,1993-04-16,29,59.4,TRUE,FALSE,FALSE,FALSE,-2.756,-4.281,"DEF",0.261,-3.154025,,,
1006028,"Nick","Blakey","SYD","DEF","DEF",,15,896,59.73,325100,"Nick Blakey","N.Blakey",22,52,2000-02-27,22,59.4,TRUE,FALSE,FALSE,FALSE,-2.756,-4.281,"DEF",0.261,-3.154025,115,112,""
293193,"Luke","Brown","ADE","DEF","DEF",,11,657,59.73,325100,"Luke Brown","L.Brown",16,178,1992-09-22,30,59.4,TRUE,FALSE,FALSE,FALSE,-2.756,-4.281,"DEF",0.261,-3.154025,63,57,""
291548,"Ryan","Lester","BRL","DEF","DEF",,16,954,59.63,324500,"Ryan Lester","R.Lester",35,160,1992-08-26,30,59.3,TRUE,FALSE,FALSE,FALSE,-2.764,-4.294,"DEF",0.261,-3.16333,,,
1002256,"Paddy","Dow","CAR","MID","MID",,16,889,55.56,302400,"Paddy Dow","P.Dow",2,58,1999-10-16,23,55.2,FALSE,TRUE,FALSE,FALSE,-3.11,-3.301,"MID",0.391,-3.184681,,,
993816,"Darcy","Tucker","FRE","DEF","DEF",,16,950,59.38,323200,"Darcy Tucker","D.Tucker",18,94,1997-01-23,25,59,TRUE,FALSE,FALSE,FALSE,-2.79,-4.334,"DEF",0.261,-3.192984,,,
294101,"Jason","Johannisen","WBD","FWD","FWD",,20,1128,56.4,307000,"Jason Johannisen","J.Johannisen",39,167,1992-11-08,30,56.1,FALSE,FALSE,FALSE,TRUE,-3.034,-3.699,"FWD",0.261,-3.207565,48,45,""
280763,"Stefan","Martin","WBD","RUC","RUC",,7,385,55,299400,"Stefan Martin","S.Martin",8,201,1986-11-17,36,54.7,FALSE,FALSE,TRUE,FALSE,-3.152,-3.838,"RUC",0.087,-3.211682,40,50,""
1006135,"Xavier","O'Halloran","GWS","MID","MID",,14,769,54.93,299000,"Xavier O'Halloran","X.O'Halloran",33,16,2000-07-11,22,54.6,FALSE,TRUE,FALSE,FALSE,-3.16,-3.348,"MID",0.391,-3.233508,59,52,""
997933,"Griffin","Logue","FRE","DEF","DEF",,16,941,58.81,320100,"Griffin Logue","G.Logue",2,44,1998-04-13,24,58.5,TRUE,FALSE,FALSE,FALSE,-2.832,-4.401,"DEF",0.261,-3.241509,51,50,""
1015810,"Sam","Durham","ESS","MID","MID",,6,365,60.83,298000,"Sam Durham","S.Durham",42,7,2001-07-09,21,54.4,FALSE,TRUE,FALSE,FALSE,-3.177,-3.363,"MID",0.391,-3.249726,,,
293987,"Jarrod","Lienert","STK","DEF","DEF",,5,367,73.4,319600,"Jarrod Lienert","J.Lienert",,,,,58.4,TRUE,FALSE,FALSE,FALSE,-2.84,-4.414,"DEF",0.261,-3.250814,,,
1000267,"Matthew","Parker","RIC","FWD","FWD",,6,373,62.17,304500,"Matthew Parker","M.Parker",37,25,1996-01-25,26,55.6,FALSE,FALSE,FALSE,TRUE,-3.076,-3.769,"FWD",0.261,-3.256873,,,
294654,"James","Stewart","ESS","DEF","DEF",,16,939,58.69,319400,"James Stewart","J.Stewart",17,72,1994-03-04,28,58.3,TRUE,FALSE,FALSE,FALSE,-2.848,-4.427,"DEF",0.261,-3.260119,78,70,""
1006133,"Jack","Ross","RIC","MID","MID",,11,598,54.36,295900,"Jack Ross","J.Ross",5,25,2000-09-03,22,54.1,FALSE,TRUE,FALSE,FALSE,-3.202,-3.387,"MID",0.391,-3.274335,89,80,""
1008312,"Liam","Stocker","CAR","DEF","DEF",,17,993,58.41,317900,"Liam Stocker","L.Stocker",13,22,2000-01-23,22,58.1,TRUE,FALSE,FALSE,FALSE,-2.865,-4.454,"DEF",0.261,-3.279729,,,
992786,"Jake","Aarts","RIC","FWD","FWD",,20,1113,55.65,302900,"Jake Aarts","J.Aarts",16,36,1994-12-08,28,55.3,FALSE,FALSE,FALSE,TRUE,-3.101,-3.811,"FWD",0.261,-3.28631,78,75,""
991933,"Jason","Castagna","RIC","FWD","FWD",,20,1113,55.65,302900,"Jason Castagna","J.Castagna",11,119,1996-07-12,26,55.3,FALSE,FALSE,FALSE,TRUE,-3.101,-3.811,"FWD",0.261,-3.28631,51,52,""
290160,"Michael","Hibberd","MEL","DEF","DEF",,15,873,58.2,316800,"Michael Hibberd","M.Hibberd",14,173,1990-01-03,32,57.9,TRUE,FALSE,FALSE,FALSE,-2.882,-4.481,"DEF",0.261,-3.299339,,,
294643,"Alex","Sexton","GCS","FWD","FWD",,18,994,55.22,300600,"Alex Sexton","A.Sexton",6,151,1993-12-03,29,54.9,FALSE,FALSE,FALSE,TRUE,-3.135,-3.867,"FWD",0.261,-3.326052,53,98,""
1001195,"Izak","Rankine","GCS","FWD","FWD",,18,991,55.06,299700,"Izak Rankine","I.Rankine",22,30,2000-04-23,22,54.7,FALSE,FALSE,FALSE,TRUE,-3.152,-3.895,"FWD",0.261,-3.345923,27,24,""
1009189,"Jack","Mahony","NTH","FWD","FWD",,19,1045,55,299400,"Jack Mahony","J.Mahony",1,29,2001-11-12,21,54.7,FALSE,FALSE,FALSE,TRUE,-3.152,-3.895,"FWD",0.261,-3.345923,63,61,""
998791,"Jamaine","Jones","WCE","FWD","FWD",,12,660,55,299400,"Jamaine Jones","J.Jones",31,21,1998-09-29,24,54.7,FALSE,FALSE,FALSE,TRUE,-3.152,-3.895,"FWD",0.261,-3.345923,68,76,""
1009260,"Sam","Flanders","GCS","FWD","FWD",,15,824,54.93,299000,"Sam Flanders","S.Flanders",26,20,2001-07-24,21,54.6,FALSE,FALSE,FALSE,TRUE,-3.16,-3.909,"FWD",0.261,-3.355489,22,48,""
298421,"Jade","Gresham","STK","MID FWD","MID","FWD",3,206,68.67,299000,"Jade Gresham","J.Gresham",4,95,1997-08-24,25,54.6,FALSE,FALSE,FALSE,TRUE,-3.16,-3.909,"FWD",0.261,-3.355489,77,78,""
298445,"Alec","Waterman","ESS","FWD","FWD",,13,712,54.77,298100,"Alec Waterman","A.Waterman",45,14,1996-08-19,26,54.5,FALSE,FALSE,FALSE,TRUE,-3.168,-3.923,"FWD",0.261,-3.365055,,,
1008230,"Nick","Murray","ADE","DEF","DEF",,10,574,57.4,312400,"Nick Murray","N.Murray",28,10,2000-12-18,22,57.1,TRUE,FALSE,FALSE,FALSE,-2.95,-4.587,"DEF",0.261,-3.377257,57,49,""
1008091,"Joel","Amartey","SYD","FWD","FWD",,6,364,60.67,297200,"Joel Amartey","J.Amartey",36,7,1999-09-02,23,54.3,FALSE,FALSE,FALSE,TRUE,-3.185,-3.951,"FWD",0.261,-3.384926,,,
1013973,"Matthew","Owies","CAR","FWD","FWD",,13,709,54.54,296900,"Matthew Owies","M.Owies",44,14,1997-03-19,25,54.2,FALSE,FALSE,FALSE,TRUE,-3.194,-3.965,"FWD",0.261,-3.395231,79,80,""
1000998,"Lachlan","Murphy","ADE","FWD","FWD",,15,817,54.47,296500,"Lachlan Murphy","L.Murphy",4,59,1998-12-04,24,54.2,FALSE,FALSE,FALSE,TRUE,-3.194,-3.965,"FWD",0.261,-3.395231,,,
993841,"Josh","Schache","WBD","DEF FWD","DEF","FWD",4,272,68,296100,"Josh Schache","J.Schache",13,66,1997-08-21,25,54.1,TRUE,FALSE,FALSE,TRUE,-3.202,-3.979,"FWD",0.261,-3.404797,63,49,""
1004870,"Zach","Guthrie","GEE","DEF","DEF",,10,570,57,310300,"Zach Guthrie","Z.Guthrie",39,32,1998-06-30,24,56.7,TRUE,FALSE,FALSE,FALSE,-2.983,-4.641,"DEF",0.261,-3.415738,74,65,""
1013978,"James","Madden","BRL","DEF","DEF",,9,513,57,310300,"James Madden","J.Madden",14,9,1999-11-15,23,56.7,TRUE,FALSE,FALSE,FALSE,-2.983,-4.641,"DEF",0.261,-3.415738,18,22,"Injured"
1004995,"Jordon","Butts","ADE","DEF","DEF",,22,1252,56.91,309800,"Jordon Butts","J.Butts",41,24,1999-12-31,23,56.6,TRUE,FALSE,FALSE,FALSE,-2.992,-4.654,"DEF",0.261,-3.425782,43,38,""
293883,"Jed","Bews","GEE","DEF","DEF",,22,1251,56.86,309500,"Jed Bews","J.Bews",24,130,1993-12-14,29,56.5,TRUE,FALSE,FALSE,FALSE,-3,-4.667,"DEF",0.261,-3.435087,18,83,"Injured"
998225,"Zach","Sproule","GWS","FWD","FWD",,8,432,54,293900,"Zach Sproule","Z.Sproule",28,11,1998-05-12,24,53.7,FALSE,FALSE,FALSE,TRUE,-3.236,-4.035,"FWD",0.261,-3.444539,,,
1018018,"Cooper","Sharman","STK","FWD","FWD",,4,270,67.5,293900,"Cooper Sharman","C.Sharman",43,4,2000-07-25,22,53.7,FALSE,FALSE,FALSE,TRUE,-3.236,-4.035,"FWD",0.261,-3.444539,6,28,""
290622,"Mitch","Brown","MEL","FWD","FWD",,1,77,77,293400,"Mitch Brown","M.Brown",38,78,1990-08-28,32,53.6,FALSE,FALSE,FALSE,TRUE,-3.244,-4.049,"FWD",0.261,-3.454105,,,
997206,"Andrew","McPherson","ADE","DEF","DEF",,16,905,56.56,307900,"Andrew McPherson","A.McPherson",36,25,1999-06-20,23,56.2,TRUE,FALSE,FALSE,FALSE,-3.025,-4.707,"DEF",0.261,-3.464002,45,47,""
1008185,"Ned","McHenry","ADE","FWD","FWD",,21,1130,53.81,292900,"Ned McHenry","N.McHenry",25,29,2000-07-13,22,53.5,FALSE,FALSE,FALSE,TRUE,-3.253,-4.063,"FWD",0.261,-3.46441,69,66,""
291550,"Josh","Walker","NTH","DEF","DEF",,21,1185,56.43,307100,"Josh Walker","J.Walker",19,122,1992-11-12,30,56.1,TRUE,FALSE,FALSE,FALSE,-3.034,-4.721,"DEF",0.261,-3.474307,48,68,"Injured"
990816,"Aaron","Francis","ESS","DEF","DEF",,14,789,56.36,306800,"Aaron Francis","A.Francis",10,52,1997-08-10,25,56,TRUE,FALSE,FALSE,FALSE,-3.042,-4.734,"DEF",0.261,-3.483612,,,
294508,"Aidan","Corr","NTH","DEF","DEF",,2,161,80.5,306700,"Aidan Corr","A.Corr",4,102,1994-05-17,28,56,TRUE,FALSE,FALSE,FALSE,-3.042,-4.734,"DEF",0.261,-3.483612,64,61,""
291819,"Adam","Tomlinson","MEL","DEF","DEF",,7,394,56.29,306400,"Adam Tomlinson","A.Tomlinson",20,158,1993-08-10,29,56,TRUE,FALSE,FALSE,FALSE,-3.042,-4.734,"DEF",0.261,-3.483612,65,53,""
1002259,"Lochie","O'Brien","CAR","MID","MID",,5,323,64.6,281300,"Lochie O'Brien","L.O'Brien",4,41,1999-09-18,23,51.4,FALSE,TRUE,FALSE,FALSE,-3.43,-3.598,"MID",0.391,-3.495688,94,92,""
1006144,"Ben","King","GCS","FWD","FWD",,22,1174,53.36,290500,"Ben King","B.King",34,53,2000-07-07,22,53.1,FALSE,FALSE,FALSE,TRUE,-3.286,-4.119,"FWD",0.261,-3.503413,,,
1002143,"Ben","McKay","NTH","DEF","DEF",,22,1233,56.05,305100,"Ben McKay","B.McKay",23,37,1997-12-24,25,55.7,TRUE,FALSE,FALSE,FALSE,-3.067,-4.774,"DEF",0.261,-3.512527,,,
991939,"Zaine","Cordy","WBD","DEF","DEF",,17,951,55.94,304500,"Zaine Cordy","Z.Cordy",12,105,1996-10-27,26,55.6,TRUE,FALSE,FALSE,FALSE,-3.076,-4.787,"DEF",0.261,-3.522571,55,47,""
992374,"Dan","Butler","STK","FWD","FWD",,22,1170,53.18,289500,"Dan Butler","D.Butler",16,86,1996-06-03,26,52.9,FALSE,FALSE,FALSE,TRUE,-3.303,-4.147,"FWD",0.261,-3.523284,59,55,""
994385,"Jayden","Hunt","MEL","DEF","DEF",,20,1116,55.8,303700,"Jayden Hunt","J.Hunt",29,94,1995-04-03,27,55.5,TRUE,FALSE,FALSE,FALSE,-3.084,-4.801,"DEF",0.261,-3.532137,36,35,""
298409,"Alex","Pearce","FRE","DEF","DEF",,10,558,55.8,303700,"Alex Pearce","A.Pearce",25,63,1995-06-09,27,55.5,TRUE,FALSE,FALSE,FALSE,-3.084,-4.801,"DEF",0.261,-3.532137,43,41,""
999331,"Darcy","Fogarty","ADE","FWD","FWD",,16,849,53.06,288800,"Darcy Fogarty","D.Fogarty",32,40,1999-09-25,23,52.8,FALSE,FALSE,FALSE,TRUE,-3.312,-4.161,"FWD",0.261,-3.533589,48,43,""
999715,"Jy","Farrar","GCS","DEF","DEF",,10,557,55.7,303200,"Jy Farrar","J.Farrar",50,11,1996-12-07,26,55.4,TRUE,FALSE,FALSE,FALSE,-3.093,-4.814,"DEF",0.261,-3.542181,,,
1013230,"Logan","McDonald","SYD","FWD","FWD",,7,371,53,288500,"Logan McDonald","L.McDonald",6,7,2002-04-04,20,52.7,FALSE,FALSE,FALSE,TRUE,-3.32,-4.175,"FWD",0.261,-3.543155,107,118,""
1011994,"Ryan","Byrnes","STK","FWD MID","FWD","MID",16,846,52.88,287800,"Ryan Byrnes","R.Byrnes",31,17,2001-05-03,21,52.6,FALSE,FALSE,FALSE,TRUE,-3.328,-4.189,"FWD",0.261,-3.552721,52,64,""
1006058,"Bailey","Scott","NTH","FWD","FWD",,16,843,52.69,286800,"Bailey Scott","B.Scott",8,33,2000-07-09,22,52.4,FALSE,FALSE,FALSE,TRUE,-3.345,-4.217,"FWD",0.261,-3.572592,90,75,""
1006137,"Curtis","Taylor","NTH","FWD MID","FWD","MID",18,948,52.67,286700,"Curtis Taylor","C.Taylor",5,29,2000-04-06,22,52.4,FALSE,FALSE,FALSE,TRUE,-3.345,-4.217,"FWD",0.261,-3.572592,60,62,""
1006030,"Jacob","Koschitzke","HAW","FWD","FWD",,20,1052,52.6,286300,"Jacob Koschitzke","J.Koschitzke",34,20,2000-07-11,22,52.3,FALSE,FALSE,FALSE,TRUE,-3.354,-4.231,"FWD",0.261,-3.582897,14,22,""
298470,"Shane","McAdam","ADE","FWD","FWD",,15,789,52.6,286300,"Shane McAdam","S.McAdam",23,28,1995-05-28,27,52.3,FALSE,FALSE,FALSE,TRUE,-3.354,-4.231,"FWD",0.261,-3.582897,,,
993820,"Tom","Cole","WCE","DEF","DEF",,22,1214,55.18,300400,"Tom Cole","T.Cole",28,78,1997-05-28,25,54.9,TRUE,FALSE,FALSE,FALSE,-3.135,-4.881,"DEF",0.261,-3.590706,,,
1008752,"Kieran","Strachan","ADE","RUC","RUC",,2,201,100.5,273500,"Kieran Strachan","K.Strachan",45,3,1995-10-05,27,50,FALSE,FALSE,TRUE,FALSE,-3.547,-4.246,"RUC",0.087,-3.607813,,,
293479,"Cameron","Ellis-Yolmen","BRL","MID","MID",,0,0,0,273800,"Cameron Ellis-Yolmen","C.Ellis-Yolmen",28,48,1993-01-28,29,50,FALSE,TRUE,FALSE,FALSE,-3.547,-3.707,"MID",0.391,-3.60956,,,
280824,"Jake","Melksham","MEL","FWD","FWD",,10,523,52.3,284700,"Jake Melksham","J.Melksham",18,195,1991-08-29,31,52,FALSE,FALSE,FALSE,TRUE,-3.379,-4.273,"FWD",0.261,-3.612334,,,
996483,"Toby","McLean","WBD","FWD","FWD",,3,195,65,283000,"Toby McLean","T.McLean",16,95,1996-01-31,26,51.7,FALSE,FALSE,FALSE,TRUE,-3.404,-4.314,"FWD",0.261,-3.64151,,,
1008893,"Harrison","Petty","MEL","DEF","DEF",,16,872,54.5,296700,"Harrison Petty","H.Petty",35,31,1999-11-12,23,54.2,TRUE,FALSE,FALSE,FALSE,-3.194,-4.974,"DEF",0.261,-3.65858,,,
1006576,"Luke","Edwards","WCE","MID","MID",,7,348,49.71,270600,"Luke Edwards","L.Edwards",16,7,2002-01-12,20,49.4,FALSE,TRUE,FALSE,FALSE,-3.598,-3.754,"MID",0.391,-3.658996,,,
296269,"Darcy","Gardiner","BRL","DEF","DEF",,7,381,54.43,296300,"Darcy Gardiner","D.Gardiner",27,136,1995-09-22,27,54.1,TRUE,FALSE,FALSE,FALSE,-3.202,-4.987,"DEF",0.261,-3.667885,,,
1004909,"Lachie","Young","NTH","DEF MID","DEF","MID",13,706,54.31,295600,"Lachie Young","L.Young",17,21,1999-04-06,23,54,TRUE,FALSE,FALSE,FALSE,-3.211,-5.001,"DEF",0.261,-3.67819,41,36,""
998133,"Jarrod","Berry","BRL","MID","MID",,9,444,49.33,268500,"Jarrod Berry","J.Berry",7,88,1998-02-05,24,49.1,FALSE,TRUE,FALSE,FALSE,-3.623,-3.778,"MID",0.391,-3.683605,82,78,""
1009186,"Trent","Bianco","COL","FWD","FWD",,11,566,51.45,280100,"Trent Bianco","T.Bianco",8,11,2001-01-20,21,51.2,FALSE,FALSE,FALSE,TRUE,-3.446,-4.384,"FWD",0.261,-3.690818,30,49,""
1008154,"Matthew","Cottrell","CAR","MID","MID",,12,591,49.25,268100,"Matthew Cottrell","M.Cottrell",46,17,2000-02-29,22,49,FALSE,TRUE,FALSE,FALSE,-3.632,-3.786,"MID",0.391,-3.692214,27,46,""
1013133,"Braeden","Campbell","SYD","DEF","DEF",,8,432,54,293900,"Braeden Campbell","B.Campbell",16,8,2002-02-04,20,53.7,TRUE,FALSE,FALSE,FALSE,-3.236,-5.041,"DEF",0.261,-3.707105,69,67,""
1008288,"Atu","Bosenavulagi","NTH","DEF","DEF",,7,377,53.86,293200,"Atu Bosenavulagi","A.Bosenavulagi",15,10,2000-09-17,22,53.6,TRUE,FALSE,FALSE,FALSE,-3.244,-5.054,"DEF",0.261,-3.71641,,,
